Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
54,1.00549,0,80.1566,0,1.67E-07,0,0,0,0,0,0,0.00249343,-0.00866602,0,0.0090176,32.0626,0.633182,0.00261507,-0.00439954,0,0.00511806,1.00446,0,0,0,0,1.4036
55,1.00709,0,80.2869,0,1.67E-07,0,0,0,0,0,0,0.00172462,-0.00723408,0,0.00743681,32.1148,0.737469,0.00206706,-0.0042073,0,0.00468766,1.0045,0,0,0,0,1.39069
56,1.00841,0,80.3986,0,1.67E-07,0,0,0,0,0,0,0.00115919,-0.0059503,0,0.00606216,32.1594,0.826819,0.00153155,-0.0038215,0,0.00411698,1.00457,0,0,0,0,1.3546
57,1.0095,0,80.4895,0,1.67E-07,0,0,0,0,0,0,0.000753189,-0.00481018,0,0.00486879,32.1958,0.899569,0.00103893,-0.00322869,0,0.00339173,1.00463,0,0,0,0,1.28345
58,1.01034,0,80.5596,0,1.67E-07,0,0,0,0,0,0,0.000469128,-0.00380577,0,0.00383458,32.2238,0.955581,0.000634797,-0.00250678,0,0.0025859,1.00466,0,0,0,0,1.17522
59,1.01099,0,80.6173,0,1.67E-07,0,0,0,0,0,0,0.000276236,-0.00292672,0,0.00293973,32.2469,1.00177,0.000335382,-0.00172865,0,0.00176088,1.00474,0,0,0,0,1.02196
60,1.01129,0,80.6481,0,1.67E-07,0,0,0,0,0,0,0.000150079,-0.0021613,0,0.0021665,32.2593,1.02644,0.000146196,-0.00102217,0,0.00103257,1.00482,0,0,0,0,0.828849
61,1.01133,0,80.6566,0,1.67E-07,0,0,0,0,0,0,7.18E-05,-0.00149738,0,0.0014991,32.2626,1.03318,5.30E-05,-0.000533788,0,0.00053641,1.00489,0,0,0,0,0.636071
62,1.01139,0,80.6656,0,1.67E-07,0,0,0,0,0,0,2.72E-05,-0.000923102,0,0.000923503,32.2662,1.04042,1.51E-05,-0.000245585,0,0.000246051,1.00494,0,0,0,0,0.461244
63,1.01145,0,80.6727,0,1.67E-07,0,0,0,0,0,0,5.82E-06,-0.000427359,0,0.000427399,32.2691,1.04609,2.47E-06,-8.37E-05,0,8.37E-05,1.00497,0,0,0,0,0.289719
64,1.01147,0,80.6762,0,1.67E-07,0,0,0,0,0,0,0,0,0,0,32.2705,1.0489,1.72E-20,6.56E-08,0,6.56E-08,1.005,0,0,0,0,0.0087325
65,1.01145,0,80.6727,0,1.67E-07,0,0,0,0,0,0,5.82E-06,0.000427359,0,0.000427399,32.2691,1.0461,2.47E-06,8.38E-05,0,8.39E-05,1.00497,0,0,0,0,0.289956
66,1.01139,0,80.6656,0,1.67E-07,0,0,0,0,0,0,2.72E-05,0.000923102,0,0.000923503,32.2662,1.04042,1.52E-05,0.000245777,0,0.000246244,1.00494,0,0,0,0,0.461424
67,1.01133,0,80.6566,0,1.67E-07,0,0,0,0,0,0,7.18E-05,0.00149738,0,0.0014991,32.2626,1.03319,5.30E-05,0.000534064,0,0.000536687,1.00489,0,0,0,0,0.636235
68,1.01129,0,80.6482,0,1.67E-07,0,0,0,0,0,0,0.000150079,0.0021613,0,0.0021665,32.2593,1.02646,0.000146252,0.00102256,0,0.00103296,1.00482,0,0,0,0,0.829008
69,1.01099,0,80.6173,0,1.67E-07,0,0,0,0,0,0,0.000276236,0.00292672,0,0.00293973,32.2469,1.00179,0.000335478,0.00172915,0,0.00176139,1.00474,0,0,0,0,1.02211
70,1.01034,0,80.5596,0,1.67E-07,0,0,0,0,0,0,0.000469128,0.00380577,0,0.00383458,32.2238,0.955601,0.000634935,0.00250732,0,0.00258646,1.00466,0,0,0,0,1.17535
71,1.0095,0,80.4896,0,1.67E-07,0,0,0,0,0,0,0.000753189,0.00481018,0,0.00486879,32.1958,0.899592,0.00103909,0.0032292,0,0.00339226,1.00463,0,0,0,0,1.28355
72,1.00841,0,80.3986,0,1.67E-07,0,0,0,0,0,0,0.00115919,0.0059503,0,0.00606216,32.1595,0.826848,0.00153171,0.00382188,0,0.00411739,1.00457,0,0,0,0,1.35467
73,1.00709,0,80.287,0,1.67E-07,0,0,0,0,0,0,0.00172462,0.00723408,0,0.00743681,32.1148,0.737504,0.0020672,0.00420758,0,0.00468797,1.0045,0,0,0,0,1.39074
74,1.00549,0,80.1566,0,1.67E-07,0,0,0,0,0,0,0.00249343,0.00866602,0,0.0090176,32.0626,0.633222,0.00261514,0.00439967,0,0.00511821,1.00446,0,0,0,0,1.40362
75,1.00369,0,80.0105,0,1.67E-07,0,0,0,0,0,0,0.00351532,0.0102467,0,0.0108329,32.0042,0.516362,0.00309404,0.00435171,0,0.00533952,1.00442,0,0,0,0,1.38989
76,1.00184,0,79.8605,0,1.67E-07,0,0,0,0,0,0,0.00484455,0.0119728,0,0.0129158,31.9442,0.396377,0.00355486,0.00422193,0,0.00551921,1.00439,0,0,0,0,1.37465
77,0.999691,0,79.6857,0,1.67E-07,0,0,0,0,0,0,0.00653926,0.0138381,0,0.0153054,31.8743,0.256479,0.00392607,0.00397244,0,0.00558518,1.00435,0,0,0,0,1.34925
78,0.997898,0,79.5423,0,1.67E-07,0,0,0,0,0,0,0.00866098,0.0158343,0,0.0180482,31.8169,0.141773,0.0042165,0.00366328,0,0.00558556,1.00434,0,0,0,0,1.32046
79,0.996217,0,79.4137,0,1.67E-07,0,0,0,0,0,0,0.0112752,0.0179526,0,0.0211997,31.7655,0.038909,0.00450968,0.00338715,0,0.00564004,1.00441,0,0,0,0,1.30183
80,0.994783,0,79.2995,0,1.67E-07,0,0,0,0,0,0,0.0144522,0.020184,0,0.0248246,31.7198,-0.0524823,0.0047966,0.00313245,0,0.00572884,1.00441,0,0,0,0,1.29041
81,0.993594,0,79.2019,0,1.67E-07,0,0,0,0,0,0,0.0182689,0.0225199,0,0.0289982,31.6808,-0.130531,0.00506638,0.00289029,0,0.00583284,1.00438,0,0,0,0,1.28337
82,0.992625,0,79.1206,0,1.67E-07,0,0,0,0,0,0,0.0228094,0.0249517,0,0.0338062,31.6483,-0.195557,0.00528959,0.00264546,0,0.00591424,1.00433,0,0,0,0,1.27618
83,0.991825,0,79.0533,0,1.67E-07,0,0,0,0,0,0,0.0281672,0.0274703,0,0.0393448,31.6213,-0.249407,0.00543796,0.00238994,0,0.00593997,1.00428,0,0,0,0,1.26508
84,0.991176,0,78.9989,0,1.67E-07,0,0,0,0,0,0,0.0344451,0.0300655,0,0.0457209,31.5996,-0.292929,0.00550976,0.00213049,0,0.00590732,1.00425,0,0,0,0,1.24974
85,0.990661,0,78.9556,0,1.67E-07,0,0,0,0,0,0,0.0417559,0.0327247,0,0.0530515,31.5822,-0.327604,0.00552536,0.00187964,0,0.00583632,1.00422,0,0,0,0,1.23209
86,0.990261,0,78.9214,0,1.67E-07,0,0,0,0,0,0,0.0502224,0.0354327,0,0.0614635,31.5686,-0.354918,0.00549775,0.001643,0,0.005738,1.00419,0,0,0,0,1.21309
87,0.989955,0,78.8946,0,1.67E-07,0,0,0,0,0,0,0.0599767,0.03817,0,0.0710925,31.5578,-0.376386,0.00543491,0.00142259,0,0.00561801,1.00416,0,0,0,0,1.19307
88,0.989745,0,78.8754,0,1.67E-07,0,0,0,0,0,0,0.0711583,0.0409126,0,0.0820814,31.5502,-0.391715,0.00534663,0.00121987,0,0.00548402,1.00413,0,0,0,0,1.17263
89,0.989614,0,78.862,0,1.67E-07,0,0,0,0,0,0,0.0839123,0.0436311,0,0.0945777,31.5448,-0.402481,0.00524148,0.00103513,0,0.00534271,1.00409,0,0,0,0,1.15227
