"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2591,      -7.679336718,      -5.171882385,               -32,      -5.553171628,      -5.041255878,      -7.593225421
          0,           0,        2592,       -7.67876447,      -5.171985489,               -32,       -5.55343276,      -5.041197996,      -7.593308894
          0,           0,        2593,      -7.678391401,      -5.172089006,               -32,      -5.553669578,      -5.041340109,      -7.593391642
          0,           0,        2594,      -7.677326044,      -5.172189721,               -32,      -5.553876978,      -5.041180096,      -7.593473353
          0,           0,        2595,      -7.675712009,      -5.172299023,               -32,      -5.554084035,      -5.040716941,      -7.593555027
          0,           0,        2596,      -7.677181787,      -5.172374115,               -32,      -5.554273436,      -5.041710753,      -7.593635308
          0,           0,        2597,      -7.673478392,      -5.172331091,               -32,      -5.554346941,      -5.039792647,      -7.593716236
          0,           0,        2598,      -7.649945198,      -5.172534036,               -32,      -5.554560647,      -5.027487871,      -7.593796304
          0,           0,        2599,      -7.670140556,       -5.17266484,               -32,      -5.554745708,      -5.038196032,      -7.593875724
          0,           0,        2600,      -7.673226145,      -5.172747583,               -32,      -5.554894029,      -5.038692742,      -7.593948036
          0,           0,        2601,      -7.681166567,      -5.172844899,               -32,      -5.555075038,      -5.042662259,      -7.594023611
          0,           0,        2602,      -7.684241286,       -5.17292568,               -32,      -5.555247287,      -5.043966551,      -7.594102491
          0,           0,        2603,      -7.687457578,      -5.172999635,               -32,      -5.555400096,        -5.0449063,      -7.594181032
          0,           0,        2604,      -7.689956908,      -5.173064266,               -32,      -5.555527573,      -5.045228061,      -7.594258331
          0,           0,        2605,      -7.688155095,      -5.173137494,               -32,      -5.555655235,      -5.043318544,      -7.594335423
          0,           0,        2606,      -7.693786498,      -5.173212363,               -32,      -5.555782944,       -5.04514561,      -7.594410954
          0,           0,        2607,      -7.694700565,      -5.173283468,               -32,      -5.555893013,      -5.044772594,       -7.59448707
          0,           0,        2608,      -7.697826381,      -5.173356896,               -32,      -5.555985079,      -5.045290657,      -7.594562267
          0,           0,        2609,      -7.697611027,      -5.173417729,               -32,      -5.556031583,      -5.043631945,      -7.594630914
          0,           0,        2610,      -7.695824291,       -5.17350471,               -32,      -5.556092922,      -5.042144321,      -7.594703213
          0,           0,        2611,      -7.697811835,      -5.173600334,               -32,      -5.556149667,      -5.042497246,      -7.594775779
          0,           0,        2612,      -7.696263867,      -5.173611913,               -32,      -5.556143856,      -5.041064602,       -7.59484915
          0,           0,        2613,      -7.678304668,      -5.173608101,               -32,      -5.555937892,      -5.031434703,      -7.594921439
          0,           0,        2614,      -7.662718092,      -5.173819928,               -32,      -5.556001159,      -5.023301285,      -7.594991414
          0,           0,        2615,      -7.678344957,      -5.173973753,               -32,      -5.555887495,      -5.031216526,      -7.595062354
          0,           0,        2616,       -7.68330509,      -5.174121065,               -32,      -5.555847653,      -5.033296952,      -7.595132065
          0,           0,        2617,      -7.682567322,      -5.174260019,               -32,      -5.555749906,      -5.032281168,      -7.595201891
          0,           0,        2618,        -7.6758032,      -5.174381984,               -32,       -5.55557039,      -5.028396722,      -7.595270564
          0,           0,        2619,      -7.666855087,      -5.174617723,               -32,      -5.555611176,      -5.025389524,      -7.595338839
          0,           0,        2620,      -7.669155952,      -5.174771916,               -32,      -5.555477558,      -5.025481685,      -7.595406993
          0,           0,        2621,      -7.673289561,      -5.174888645,               -32,      -5.555349926,      -5.026441277,      -7.595473603
          0,           0,        2622,      -7.674962507,      -5.174991275,               -32,      -5.555255154,      -5.026600214,      -7.595540974
          0,           0,        2623,      -7.674032071,      -5.175089995,               -32,      -5.555174496,      -5.025784511,      -7.595607707
          0,           0,        2624,      -7.672243446,      -5.175184201,               -32,      -5.555055294,      -5.024695385,      -7.595673525
          0,           0,        2625,      -7.663552823,      -5.175270611,               -32,      -5.554890279,      -5.019895463,      -7.595738676
          0,           0,        2626,      -7.652552644,      -5.175340345,               -32,       -5.55463949,      -5.013477515,      -7.595801878
          0,           0,        2627,      -7.649958798,      -5.175404622,               -32,      -5.554296092,      -5.012314454,      -7.595867217
          0,           0,        2628,      -7.644998489,      -5.175669171,               -32,      -5.554274483,      -5.011586588,      -7.595932648
          0,           0,        2629,      -7.654139616,      -5.175825142,               -32,      -5.553989489,      -5.015356479,      -7.595997289
          0,           0,        2630,      -7.657075238,      -5.175953628,               -32,      -5.553734103,      -5.015455716,      -7.596062317
