"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
        662,              6.62,      -9.595060019,      -10.43488229,      -10.54342608,                 0,       1.320269018,        0.01687324,     0.09452721991
        663,              6.63,      -9.589761541,      -10.43532691,      -10.55374765,                 0,       1.317487358,    -0.03567940789,     0.09629884892
        664,              6.64,      -9.588020066,      -10.43834582,      -10.56771492,                 0,        1.31556096,    -0.08785593304,     0.09800251762
        665,              6.65,      -9.596387593,      -10.44770845,      -10.58653241,                 0,       1.314679501,     -0.1387632188,     0.09954303211
        666,              6.66,      -9.602155536,      -10.46218669,      -10.60468308,                 0,       1.314848504,     -0.1872850628,      0.1008402589
        667,              6.67,      -9.605662272,      -10.47631155,      -10.62341544,                 0,       1.316058623,      -0.232721054,      0.1018286734
        668,              6.68,      -9.610458338,      -10.48952879,       -10.6444761,                 0,       1.318244954,     -0.2741949868,       0.102456677
        669,              6.69,        -9.6195933,       -10.5025052,      -10.66341205,                 0,       1.321326135,     -0.3109186517,      0.1026868613
        670,               6.7,      -9.630108507,      -10.51696257,      -10.67716231,                 0,        1.32507684,     -0.3421450378,      0.1024976337
        671,              6.71,      -9.638308313,      -10.52722081,      -10.67960319,                 0,       1.329185549,     -0.3673239813,      0.1018862686
        672,              6.72,      -9.644056772,      -10.53364434,      -10.67022222,                 0,       1.333385742,     -0.3860611483,      0.1008725807
        673,              6.73,      -9.647113815,      -10.53504099,      -10.65058364,                 0,       1.337398158,      -0.398079589,     0.09950251419
        674,              6.74,      -9.647850251,      -10.53171496,      -10.62503128,                 0,       1.340941174,     -0.4032209419,     0.09785058929
        675,              6.75,       -9.64668874,      -10.52448548,      -10.59805783,                 0,        1.34377526,     -0.4014596852,      0.0960199274
        676,              6.76,      -9.643907904,      -10.51424986,      -10.57271561,                 0,       1.345727794,     -0.3928911449,     0.09413861374
        677,              6.77,      -9.639569534,      -10.50192949,      -10.55051492,                 0,       1.346692485,     -0.3777139483,     0.09235140141
        678,              6.78,      -9.633682384,      -10.48872571,      -10.53229221,                 0,       1.346621665,      -0.356218455,     0.09080653079
        679,              6.79,      -9.626176542,      -10.47600464,      -10.51878321,                 0,       1.345525195,     -0.3287867918,     0.08963871149
        680,               6.8,      -9.617172291,      -10.46490573,      -10.51034288,                 0,       1.343472655,     -0.2958913969,     0.08895111841
        681,              6.81,      -9.607300131,      -10.45564184,      -10.50651104,                 0,       1.340596591,     -0.2580782739,     0.08880053385
        682,              6.82,      -9.597349785,      -10.44812982,      -10.50635966,                 0,       1.337090441,     -0.2159502523,     0.08918987794
        683,              6.83,      -9.587457745,      -10.44310612,      -10.50960231,                 0,       1.333185171,     -0.1701747383,     0.09007057483
        684,              6.84,      -9.577936151,      -10.44048911,      -10.51602386,                 0,       1.329144142,     -0.1214651647,     0.09135325497
        685,              6.85,      -9.569399718,      -10.43953769,      -10.52508587,                 0,       1.325240167,    -0.07059500925,     0.09292331143
        686,              6.86,      -9.562396761,      -10.43996173,      -10.53618163,                 0,       1.321739059,    -0.01838726537,     0.09465668304
        687,              6.87,      -9.557363696,      -10.44217154,      -10.54908778,                 0,       1.318882285,     0.03430066873,     0.09643238445
        688,              6.88,      -9.556497882,      -10.44809185,      -10.56434023,                 0,       1.316900779,     0.08662158257,     0.09814042663
        689,              6.89,      -9.564931646,      -10.46032134,      -10.58452005,                 0,       1.315979362,      0.1376948496,     0.09968534745
        690,               6.9,      -9.577167658,      -10.47538987,       -10.6084708,                 0,       1.316137111,      0.1864272849,      0.1009868242
        691,              6.91,      -9.592839992,      -10.49171416,       -10.6362639,                 0,       1.317355485,      0.2320407168,      0.1019792085
        692,              6.92,      -9.608772522,      -10.50457945,      -10.66314168,                 0,       1.319517937,      0.2736892377,      0.1026107932
        693,              6.93,      -9.622267808,      -10.52198239,      -10.66794565,                 0,       1.322521918,      0.3106361738,      0.1028440898
        694,              6.94,      -9.633946112,      -10.53555932,       -10.6625963,                 0,       1.326105595,      0.3421520699,      0.1026573319
        695,              6.95,      -9.641432236,       -10.5404691,      -10.65599881,                 0,       1.330003073,       0.367601267,      0.1020475646
        696,              6.96,      -9.643591784,      -10.53900364,      -10.64426829,                 0,       1.333965203,       0.386575112,      0.1010343481
        697,              6.97,      -9.640087921,       -10.5299713,       -10.6268732,                 0,       1.337709856,      0.3987676354,     0.09966335182
        698,              6.98,      -9.632577169,      -10.51530763,      -10.60558265,                 0,       1.340990623,      0.4040477843,     0.09800882985
        699,              6.99,      -9.623505669,      -10.49814786,      -10.58350007,                 0,       1.343607773,      0.4024111409,     0.09617368184
        700,                 7,      -9.615482936,      -10.48192088,      -10.56371004,                 0,        1.34540849,       0.393956044,     0.09428586765
        701,              7.01,      -9.610177802,      -10.46884487,      -10.54778665,                 0,       1.346277924,      0.3788745676,     0.09249016968
        702,              7.02,      -9.607994634,      -10.45945484,      -10.53599982,                 0,       1.346142684,      0.3574516893,     0.09093505814
